3 completed epochs, 42900 batches	Train loss: 0.5776	Train acc: 76.0000	Test loss: 0.4903	Test acc: 80.6596
3 completed epochs, 43000 batches	Train loss: 0.5562	Train acc: 76.5312	Test loss: 0.4911	Test acc: 80.7716
3 completed epochs, 43100 batches	Train loss: 0.5297	Train acc: 78.8438	Test loss: 0.4974	Test acc: 80.6087
3 completed epochs, 43200 batches	Train loss: 0.5704	Train acc: 77.1875	Test loss: 0.4911	Test acc: 80.5476
3 completed epochs, 43300 batches	Train loss: 0.5588	Train acc: 78.0938	Test loss: 0.5010	Test acc: 80.2117
3 completed epochs, 43400 batches	Train loss: 0.5603	Train acc: 77.4688	Test loss: 0.4969	Test acc: 80.6901
3 completed epochs, 43500 batches	Train loss: 0.5545	Train acc: 77.1875	Test loss: 0.4897	Test acc: 80.7309
3 completed epochs, 43600 batches	Train loss: 0.5762	Train acc: 76.7812	Test loss: 0.4992	Test acc: 80.5375
3 completed epochs, 43700 batches	Train loss: 0.5692	Train acc: 76.9062	Test loss: 0.4994	Test acc: 80.3950
3 completed epochs, 43800 batches	Train loss: 0.5701	Train acc: 77.3125	Test loss: 0.4994	Test acc: 80.2321
3 completed epochs, 43900 batches	Train loss: 0.5587	Train acc: 77.3125	Test loss: 0.4962	Test acc: 80.3950
3 completed epochs, 44000 batches	Train loss: 0.5476	Train acc: 77.6562	Test loss: 0.4943	Test acc: 80.5273
3 completed epochs, 44100 batches	Train loss: 0.5533	Train acc: 77.1250	Test loss: 0.4994	Test acc: 80.2117
3 completed epochs, 44200 batches	Train loss: 0.5570	Train acc: 77.5000	Test loss: 0.5082	Test acc: 80.1507
3 completed epochs, 44300 batches	Train loss: 0.5378	Train acc: 79.0312	Test loss: 0.4983	Test acc: 80.3033
3 completed epochs, 44400 batches	Train loss: 0.5668	Train acc: 76.9375	Test loss: 0.4861	Test acc: 80.9548
3 completed epochs, 44500 batches	Train loss: 0.5543	Train acc: 77.8125	Test loss: 0.5084	Test acc: 79.9165
3 completed epochs, 44600 batches	Train loss: 0.5647	Train acc: 77.2500	Test loss: 0.4886	Test acc: 80.9446
3 completed epochs, 44700 batches	Train loss: 0.5527	Train acc: 78.6875	Test loss: 0.4957	Test acc: 80.4967
3 completed epochs, 44800 batches	Train loss: 0.5650	Train acc: 77.5000	Test loss: 0.5069	Test acc: 80.0794
3 completed epochs, 44900 batches	Train loss: 0.5272	Train acc: 79.3438	Test loss: 0.4919	Test acc: 80.5985
3 completed epochs, 45000 batches	Train loss: 0.5605	Train acc: 78.1562	Test loss: 0.4895	Test acc: 80.7003
3 completed epochs, 45100 batches	Train loss: 0.5565	Train acc: 76.8125	Test loss: 0.4973	Test acc: 80.3950
3 completed epochs, 45200 batches	Train loss: 0.5410	Train acc: 78.5000	Test loss: 0.5010	Test acc: 80.0998
3 completed epochs, 45300 batches	Train loss: 0.5803	Train acc: 76.3438	Test loss: 0.4995	Test acc: 80.0896
3 completed epochs, 45400 batches	Train loss: 0.5468	Train acc: 78.7500	Test loss: 0.4941	Test acc: 80.5985
3 completed epochs, 45500 batches	Train loss: 0.5360	Train acc: 79.6875	Test loss: 0.4867	Test acc: 81.0057
3 completed epochs, 45600 batches	Train loss: 0.5441	Train acc: 77.8125	Test loss: 0.4935	Test acc: 80.4866
3 completed epochs, 45700 batches	Train loss: 0.5517	Train acc: 77.2188	Test loss: 0.4913	Test acc: 80.5069
3 completed epochs, 45800 batches	Train loss: 0.5934	Train acc: 75.4375	Test loss: 0.4881	Test acc: 80.7512
3 completed epochs, 45900 batches	Train loss: 0.5476	Train acc: 78.0938	Test loss: 0.4948	Test acc: 80.5884
3 completed epochs, 46000 batches	Train loss: 0.5485	Train acc: 77.7500	Test loss: 0.5021	Test acc: 80.3644
3 completed epochs, 46100 batches	Train loss: 0.5314	Train acc: 78.7188	Test loss: 0.4902	Test acc: 80.4764
3 completed epochs, 46200 batches	Train loss: 0.5367	Train acc: 79.0000	Test loss: 0.4957	Test acc: 80.4662
3 completed epochs, 46300 batches	Train loss: 0.5593	Train acc: 77.6562	Test loss: 0.4852	Test acc: 80.7716
3 completed epochs, 46400 batches	Train loss: 0.5576	Train acc: 77.1875	Test loss: 0.4984	Test acc: 80.4357
3 completed epochs, 46500 batches	Train loss: 0.5661	Train acc: 77.1562	Test loss: 0.4978	Test acc: 80.5375
3 completed epochs, 46600 batches	Train loss: 0.5507	Train acc: 77.9062	Test loss: 0.4968	Test acc: 80.3950
3 completed epochs, 46700 batches	Train loss: 0.5501	Train acc: 76.9375	Test loss: 0.4927	Test acc: 80.7410
3 completed epochs, 46800 batches	Train loss: 0.5422	Train acc: 78.0625	Test loss: 0.5093	Test acc: 79.9267
3 completed epochs, 46900 batches	Train loss: 0.5347	Train acc: 78.3438	Test loss: 0.4862	Test acc: 80.9446
3 completed epochs, 47000 batches	Train loss: 0.5652	Train acc: 76.7812	Test loss: 0.5062	Test acc: 80.0285
3 completed epochs, 47100 batches	Train loss: 0.5570	Train acc: 77.5938	Test loss: 0.4963	Test acc: 80.5680
3 completed epochs, 47200 batches	Train loss: 0.5584	Train acc: 77.7812	Test loss: 0.4891	Test acc: 80.4967
3 completed epochs, 47300 batches	Train loss: 0.5754	Train acc: 77.1250	Test loss: 0.4958	Test acc: 80.6901
3 completed epochs, 47400 batches	Train loss: 0.5758	Train acc: 76.8438	Test loss: 0.4923	Test acc: 80.6901
3 completed epochs, 47500 batches	Train loss: 0.5393	Train acc: 78.0000	Test loss: 0.4938	Test acc: 80.4866
3 completed epochs, 47600 batches	Train loss: 0.5622	Train acc: 78.6875	Test loss: 0.4858	Test acc: 80.5476
3 completed epochs, 47700 batches	Train loss: 0.5448	Train acc: 78.0938	Test loss: 0.5000	Test acc: 80.2932
3 completed epochs, 47800 batches	Train loss: 0.5291	Train acc: 78.8125	Test loss: 0.5028	Test acc: 80.1303
3 completed epochs, 47900 batches	Train loss: 0.5514	Train acc: 77.9688	Test loss: 0.5054	Test acc: 80.0896
3 completed epochs, 48000 batches	Train loss: 0.5522	Train acc: 77.7500	Test loss: 0.4865	Test acc: 81.0464
3 completed epochs, 48100 batches	Train loss: 0.5584	Train acc: 78.4375	Test loss: 0.5078	Test acc: 80.0285
3 completed epochs, 48200 batches	Train loss: 0.5682	Train acc: 77.0625	Test loss: 0.4839	Test acc: 81.0159
3 completed epochs, 48300 batches	Train loss: 0.5480	Train acc: 78.1875	Test loss: 0.4899	Test acc: 80.6698
3 completed epochs, 48400 batches	Train loss: 0.5530	Train acc: 78.6562	Test loss: 0.4904	Test acc: 80.9446
3 completed epochs, 48500 batches	Train loss: 0.5398	Train acc: 78.5625	Test loss: 0.4886	Test acc: 80.7919
3 completed epochs, 48600 batches	Train loss: 0.5693	Train acc: 76.6562	Test loss: 0.5021	Test acc: 80.3237
3 completed epochs, 48700 batches	Train loss: 0.5433	Train acc: 78.5000	Test loss: 0.4919	Test acc: 80.5273
3 completed epochs, 48800 batches	Train loss: 0.5342	Train acc: 78.2500	Test loss: 0.4928	Test acc: 80.7309
3 completed epochs, 48900 batches	Train loss: 0.5302	Train acc: 78.6875	Test loss: 0.4835	Test acc: 80.8225
3 completed epochs, 49000 batches	Train loss: 0.5397	Train acc: 78.1875	Test loss: 0.4867	Test acc: 80.8021
3 completed epochs, 49100 batches	Train loss: 0.5528	Train acc: 77.1562	Test loss: 0.4910	Test acc: 80.4153
3 completed epochs, 49200 batches	Train loss: 0.5578	Train acc: 77.4062	Test loss: 0.4895	Test acc: 80.6087
3 completed epochs, 49300 batches	Train loss: 0.5645	Train acc: 77.3125	Test loss: 0.4944	Test acc: 80.8734
3 completed epochs, 49400 batches	Train loss: 0.5595	Train acc: 78.0625	Test loss: 0.4878	Test acc: 81.0057
3 completed epochs, 49500 batches	Train loss: 0.5364	Train acc: 78.2812	Test loss: 0.4962	Test acc: 80.6596
3 completed epochs, 49600 batches	Train loss: 0.5622	Train acc: 76.9062	Test loss: 0.4923	Test acc: 80.8428
3 completed epochs, 49700 batches	Train loss: 0.5414	Train acc: 78.5000	Test loss: 0.4809	Test acc: 81.2500
3 completed epochs, 49800 batches	Train loss: 0.5528	Train acc: 77.9375	Test loss: 0.4845	Test acc: 81.1075
3 completed epochs, 49900 batches	Train loss: 0.5494	Train acc: 78.1250	Test loss: 0.4878	Test acc: 80.9548
3 completed epochs, 50000 batches	Train loss: 0.5513	Train acc: 77.9062	Test loss: 0.4924	Test acc: 80.8428
3 completed epochs, 50100 batches	Train loss: 0.5387	Train acc: 79.1875	Test loss: 0.4856	Test acc: 81.0770
3 completed epochs, 50200 batches	Train loss: 0.5556	Train acc: 77.8750	Test loss: 0.4868	Test acc: 80.9752
3 completed epochs, 50300 batches	Train loss: 0.5525	Train acc: 78.0000	Test loss: 0.4962	Test acc: 80.4458
3 completed epochs, 50400 batches	Train loss: 0.5557	Train acc: 77.7500	Test loss: 0.5003	Test acc: 80.1303
3 completed epochs, 50500 batches	Train loss: 0.5479	Train acc: 77.6562	Test loss: 0.4895	Test acc: 81.0362
3 completed epochs, 50600 batches	Train loss: 0.5490	Train acc: 77.5625	Test loss: 0.4882	Test acc: 81.0362
3 completed epochs, 50700 batches	Train loss: 0.5604	Train acc: 77.0938	Test loss: 0.4827	Test acc: 81.0668
3 completed epochs, 50800 batches	Train loss: 0.5345	Train acc: 78.0000	Test loss: 0.4892	Test acc: 80.6901
3 completed epochs, 50900 batches	Train loss: 0.5366	Train acc: 78.2812	Test loss: 0.4919	Test acc: 80.7512
3 completed epochs, 51000 batches	Train loss: 0.5503	Train acc: 78.1562	Test loss: 0.4857	Test acc: 81.1482
3 completed epochs, 51100 batches	Train loss: 0.5525	Train acc: 77.4375	Test loss: 0.4894	Test acc: 80.6392
3 completed epochs, 51200 batches	Train loss: 0.5420	Train acc: 78.1250	Test loss: 0.4943	Test acc: 80.8530
3 completed epochs, 51300 batches	Train loss: 0.5574	Train acc: 78.2812	Test loss: 0.4876	Test acc: 81.0566
3 completed epochs, 51400 batches	Train loss: 0.5444	Train acc: 78.4688	Test loss: 0.4920	Test acc: 81.1075
3 completed epochs, 51500 batches	Train loss: 0.5359	Train acc: 79.4375	Test loss: 0.4804	Test acc: 81.0770
4 completed epochs, 51600 batches	Train loss: 0.5423	Train acc: 78.0006	Test loss: 0.4900	Test acc: 81.0261
4 completed epochs, 51700 batches	Train loss: 0.5451	Train acc: 77.2812	Test loss: 0.4849	Test acc: 81.2704
4 completed epochs, 51800 batches	Train loss: 0.5439	Train acc: 77.5625	Test loss: 0.4888	Test acc: 80.9243
4 completed epochs, 51900 batches	Train loss: 0.5355	Train acc: 78.1875	Test loss: 0.4955	Test acc: 80.5782
4 completed epochs, 52000 batches	Train loss: 0.5257	Train acc: 79.1875	Test loss: 0.4932	Test acc: 80.6392
4 completed epochs, 52100 batches	Train loss: 0.5529	Train acc: 77.5000	Test loss: 0.4873	Test acc: 81.0566
4 completed epochs, 52200 batches	Train loss: 0.5358	Train acc: 78.4062	Test loss: 0.4805	Test acc: 81.1075
4 completed epochs, 52300 batches	Train loss: 0.5310	Train acc: 78.4375	Test loss: 0.4942	Test acc: 80.7207
4 completed epochs, 52400 batches	Train loss: 0.5522	Train acc: 78.0000	Test loss: 0.4922	Test acc: 80.7919
4 completed epochs, 52500 batches	Train loss: 0.5744	Train acc: 76.9062	Test loss: 0.4956	Test acc: 80.7410
4 completed epochs, 52600 batches	Train loss: 0.5309	Train acc: 78.5312	Test loss: 0.4927	Test acc: 81.1380
4 completed epochs, 52700 batches	Train loss: 0.5643	Train acc: 77.3438	Test loss: 0.4923	Test acc: 80.8734
4 completed epochs, 52800 batches	Train loss: 0.5448	Train acc: 78.0938	Test loss: 0.4947	Test acc: 80.7309
4 completed epochs, 52900 batches	Train loss: 0.5502	Train acc: 77.8438	Test loss: 0.4951	Test acc: 80.5375
4 completed epochs, 53000 batches	Train loss: 0.5375	Train acc: 77.9688	Test loss: 0.4824	Test acc: 81.1686
4 completed epochs, 53100 batches	Train loss: 0.5535	Train acc: 77.8750	Test loss: 0.4878	Test acc: 81.0668
4 completed epochs, 53200 batches	Train loss: 0.5173	Train acc: 79.3125	Test loss: 0.4905	Test acc: 80.8937
4 completed epochs, 53300 batches	Train loss: 0.5487	Train acc: 78.0312	Test loss: 0.5064	Test acc: 80.3135
4 completed epochs, 53400 batches	Train loss: 0.5617	Train acc: 77.0000	Test loss: 0.4956	Test acc: 80.8021
4 completed epochs, 53500 batches	Train loss: 0.5478	Train acc: 78.0000	Test loss: 0.5000	Test acc: 80.4662
4 completed epochs, 53600 batches	Train loss: 0.5459	Train acc: 78.6562	Test loss: 0.4881	Test acc: 81.0566
4 completed epochs, 53700 batches	Train loss: 0.5617	Train acc: 76.4375	Test loss: 0.4997	Test acc: 80.4051
4 completed epochs, 53800 batches	Train loss: 0.5559	Train acc: 77.6875	Test loss: 0.4893	Test acc: 80.9039
4 completed epochs, 53900 batches	Train loss: 0.5357	Train acc: 78.2500	Test loss: 0.4889	Test acc: 80.8734
4 completed epochs, 54000 batches	Train loss: 0.5509	Train acc: 77.0312	Test loss: 0.4934	Test acc: 80.9955
4 completed epochs, 54100 batches	Train loss: 0.5481	Train acc: 78.0625	Test loss: 0.4879	Test acc: 81.0159
4 completed epochs, 54200 batches	Train loss: 0.5337	Train acc: 79.1250	Test loss: 0.4815	Test acc: 81.2500
4 completed epochs, 54300 batches	Train loss: 0.5265	Train acc: 79.0312	Test loss: 0.4911	Test acc: 80.6596
4 completed epochs, 54400 batches	Train loss: 0.5315	Train acc: 78.3750	Test loss: 0.4945	Test acc: 80.8021
4 completed epochs, 54500 batches	Train loss: 0.5646	Train acc: 77.1875	Test loss: 0.4943	Test acc: 80.8428
4 completed epochs, 54600 batches	Train loss: 0.5533	Train acc: 77.5625	Test loss: 0.4885	Test acc: 80.9650
4 completed epochs, 54700 batches	Train loss: 0.5400	Train acc: 79.0938	Test loss: 0.5022	Test acc: 80.6087
4 completed epochs, 54800 batches	Train loss: 0.5663	Train acc: 77.5938	Test loss: 0.4971	Test acc: 80.8021
4 completed epochs, 54900 batches	Train loss: 0.5229	Train acc: 78.8750	Test loss: 0.4986	Test acc: 80.7309
4 completed epochs, 55000 batches	Train loss: 0.5477	Train acc: 77.9062	Test loss: 0.4849	Test acc: 80.9955
4 completed epochs, 55100 batches	Train loss: 0.5524	Train acc: 77.8750	Test loss: 0.4965	Test acc: 80.8021
4 completed epochs, 55200 batches	Train loss: 0.5457	Train acc: 76.9375	Test loss: 0.4785	Test acc: 81.2907
4 completed epochs, 55300 batches	Train loss: 0.5460	Train acc: 78.9062	Test loss: 0.4863	Test acc: 81.1584
4 completed epochs, 55400 batches	Train loss: 0.5394	Train acc: 78.9062	Test loss: 0.4789	Test acc: 81.1584
4 completed epochs, 55500 batches	Train loss: 0.5274	Train acc: 79.8438	Test loss: 0.4759	Test acc: 81.4536
4 completed epochs, 55600 batches	Train loss: 0.5239	Train acc: 79.6250	Test loss: 0.4829	Test acc: 81.0668
4 completed epochs, 55700 batches	Train loss: 0.5487	Train acc: 78.1875	Test loss: 0.4884	Test acc: 80.8937
4 completed epochs, 55800 batches	Train loss: 0.5446	Train acc: 77.5625	Test loss: 0.4875	Test acc: 81.0973
4 completed epochs, 55900 batches	Train loss: 0.5487	Train acc: 78.5312	Test loss: 0.4880	Test acc: 81.0770
4 completed epochs, 56000 batches	Train loss: 0.5455	Train acc: 78.0000	Test loss: 0.4874	Test acc: 81.2093
4 completed epochs, 56100 batches	Train loss: 0.5283	Train acc: 78.7500	Test loss: 0.4739	Test acc: 81.3213
4 completed epochs, 56200 batches	Train loss: 0.5616	Train acc: 77.1562	Test loss: 0.4864	Test acc: 80.9752
4 completed epochs, 56300 batches	Train loss: 0.5508	Train acc: 78.0625	Test loss: 0.4971	Test acc: 80.4967
4 completed epochs, 56400 batches	Train loss: 0.5432	Train acc: 78.2812	Test loss: 0.4882	Test acc: 81.0668
4 completed epochs, 56500 batches	Train loss: 0.5665	Train acc: 77.3438	Test loss: 0.4875	Test acc: 81.1482
4 completed epochs, 56600 batches	Train loss: 0.5540	Train acc: 77.6875	Test loss: 0.4850	Test acc: 80.9548
4 completed epochs, 56700 batches	Train loss: 0.5462	Train acc: 78.0312	Test loss: 0.4986	Test acc: 80.3033
4 completed epochs, 56800 batches	Train loss: 0.5390	Train acc: 78.3438	Test loss: 0.4948	Test acc: 80.5578
4 completed epochs, 56900 batches	Train loss: 0.5326	Train acc: 78.4062	Test loss: 0.4806	Test acc: 81.0464
4 completed epochs, 57000 batches	Train loss: 0.5502	Train acc: 77.6562	Test loss: 0.4854	Test acc: 81.1380
4 completed epochs, 57100 batches	Train loss: 0.5490	Train acc: 78.2188	Test loss: 0.4894	Test acc: 80.7003
4 completed epochs, 57200 batches	Train loss: 0.5279	Train acc: 78.7188	Test loss: 0.4864	Test acc: 81.1584
4 completed epochs, 57300 batches	Train loss: 0.5363	Train acc: 78.5625	Test loss: 0.4831	Test acc: 81.1075
4 completed epochs, 57400 batches	Train loss: 0.5497	Train acc: 78.4062	Test loss: 0.4818	Test acc: 81.3213
4 completed epochs, 57500 batches	Train loss: 0.5373	Train acc: 78.1562	Test loss: 0.4793	Test acc: 81.4434
4 completed epochs, 57600 batches	Train loss: 0.5384	Train acc: 78.5312	Test loss: 0.4828	Test acc: 81.0770
4 completed epochs, 57700 batches	Train loss: 0.5135	Train acc: 79.3750	Test loss: 0.4703	Test acc: 81.5757
4 completed epochs, 57800 batches	Train loss: 0.5324	Train acc: 78.8750	Test loss: 0.4766	Test acc: 81.3314
4 completed epochs, 57900 batches	Train loss: 0.5501	Train acc: 78.0312	Test loss: 0.4876	Test acc: 80.8836
4 completed epochs, 58000 batches	Train loss: 0.5239	Train acc: 78.5625	Test loss: 0.4856	Test acc: 81.0566
4 completed epochs, 58100 batches	Train loss: 0.5327	Train acc: 78.5625	Test loss: 0.4766	Test acc: 81.0871
4 completed epochs, 58200 batches	Train loss: 0.5420	Train acc: 78.3438	Test loss: 0.4910	Test acc: 80.8225
4 completed epochs, 58300 batches	Train loss: 0.5279	Train acc: 78.2500	Test loss: 0.4857	Test acc: 80.9548
4 completed epochs, 58400 batches	Train loss: 0.5376	Train acc: 78.6875	Test loss: 0.4872	Test acc: 80.8937
4 completed epochs, 58500 batches	Train loss: 0.5435	Train acc: 77.9062	Test loss: 0.4863	Test acc: 80.9548
4 completed epochs, 58600 batches	Train loss: 0.5276	Train acc: 79.6250	Test loss: 0.4867	Test acc: 81.0261
4 completed epochs, 58700 batches	Train loss: 0.5591	Train acc: 77.5000	Test loss: 0.4934	Test acc: 80.6596
4 completed epochs, 58800 batches	Train loss: 0.5285	Train acc: 78.7188	Test loss: 0.4785	Test acc: 81.4434
4 completed epochs, 58900 batches	Train loss: 0.5340	Train acc: 78.3438	Test loss: 0.4812	Test acc: 81.1482
4 completed epochs, 59000 batches	Train loss: 0.5401	Train acc: 78.5938	Test loss: 0.4844	Test acc: 81.0973
4 completed epochs, 59100 batches	Train loss: 0.5405	Train acc: 78.0000	Test loss: 0.4769	Test acc: 81.4434
4 completed epochs, 59200 batches	Train loss: 0.5063	Train acc: 79.6250	Test loss: 0.4974	Test acc: 80.4764
4 completed epochs, 59300 batches	Train loss: 0.5527	Train acc: 77.4688	Test loss: 0.4774	Test acc: 81.3314
4 completed epochs, 59400 batches	Train loss: 0.5360	Train acc: 79.4688	Test loss: 0.4761	Test acc: 81.4129
4 completed epochs, 59500 batches	Train loss: 0.5286	Train acc: 78.6562	Test loss: 0.4844	Test acc: 81.0464
4 completed epochs, 59600 batches	Train loss: 0.5441	Train acc: 78.7188	Test loss: 0.4869	Test acc: 81.1279
4 completed epochs, 59700 batches	Train loss: 0.5400	Train acc: 78.1875	Test loss: 0.4833	Test acc: 81.0261
4 completed epochs, 59800 batches	Train loss: 0.5512	Train acc: 77.2500	Test loss: 0.4809	Test acc: 81.3009
4 completed epochs, 59900 batches	Train loss: 0.5481	Train acc: 78.5625	Test loss: 0.4885	Test acc: 80.9752
4 completed epochs, 60000 batches	Train loss: 0.5417	Train acc: 78.4375	Test loss: 0.4775	Test acc: 81.0261
4 completed epochs, 60100 batches	Train loss: 0.5509	Train acc: 77.3438	Test loss: 0.4774	Test acc: 81.1787
4 completed epochs, 60200 batches	Train loss: 0.5335	Train acc: 78.6562	Test loss: 0.4812	Test acc: 81.2602
4 completed epochs, 60300 batches	Train loss: 0.5456	Train acc: 77.5000	Test loss: 0.4887	Test acc: 80.9955
4 completed epochs, 60400 batches	Train loss: 0.5393	Train acc: 79.0000	Test loss: 0.4818	Test acc: 81.1177
4 completed epochs, 60500 batches	Train loss: 0.5416	Train acc: 78.1875	Test loss: 0.4968	Test acc: 80.5375
4 completed epochs, 60600 batches	Train loss: 0.5576	Train acc: 77.7812	Test loss: 0.4795	Test acc: 81.1686
4 completed epochs, 60700 batches	Train loss: 0.5324	Train acc: 79.2188	Test loss: 0.4848	Test acc: 81.1991
4 completed epochs, 60800 batches	Train loss: 0.5555	Train acc: 77.1875	Test loss: 0.4913	Test acc: 80.9141
4 completed epochs, 60900 batches	Train loss: 0.5100	Train acc: 80.3438	Test loss: 0.4775	Test acc: 81.3213
4 completed epochs, 61000 batches	Train loss: 0.5778	Train acc: 77.5625	Test loss: 0.4912	Test acc: 80.9446
4 completed epochs, 61100 batches	Train loss: 0.5187	Train acc: 79.3750	Test loss: 0.4727	Test acc: 81.3518
4 completed epochs, 61200 batches	Train loss: 0.5703	Train acc: 76.5938	Test loss: 0.4747	Test acc: 81.4841
4 completed epochs, 61300 batches	Train loss: 0.5526	Train acc: 77.6875	Test loss: 0.4858	Test acc: 80.7309
4 completed epochs, 61400 batches	Train loss: 0.5507	Train acc: 77.6562	Test loss: 0.4799	Test acc: 81.2500
4 completed epochs, 61500 batches	Train loss: 0.5288	Train acc: 79.0938	Test loss: 0.4767	Test acc: 81.3416
4 completed epochs, 61600 batches	Train loss: 0.5201	Train acc: 79.6250	Test loss: 0.4832	Test acc: 81.0668
4 completed epochs, 61700 batches	Train loss: 0.5484	Train acc: 77.9062	Test loss: 0.4815	Test acc: 81.0159
4 completed epochs, 61800 batches	Train loss: 0.5189	Train acc: 78.5938	Test loss: 0.4794	Test acc: 81.1584
4 completed epochs, 61900 batches	Train loss: 0.5444	Train acc: 78.4375	Test loss: 0.4763	Test acc: 81.3213
4 completed epochs, 62000 batches	Train loss: 0.5410	Train acc: 77.6250	Test loss: 0.4779	Test acc: 81.5554
4 completed epochs, 62100 batches	Train loss: 0.5315	Train acc: 78.5312	Test loss: 0.4741	Test acc: 81.5554
4 completed epochs, 62200 batches	Train loss: 0.5394	Train acc: 78.4375	Test loss: 0.4788	Test acc: 81.2907
4 completed epochs, 62300 batches	Train loss: 0.5602	Train acc: 76.9688	Test loss: 0.4843	Test acc: 81.1787
4 completed epochs, 62400 batches	Train loss: 0.5291	Train acc: 79.0312	Test loss: 0.4790	Test acc: 81.0973
4 completed epochs, 62500 batches	Train loss: 0.5619	Train acc: 76.5312	Test loss: 0.4812	Test acc: 81.1279
4 completed epochs, 62600 batches	Train loss: 0.5214	Train acc: 79.2188	Test loss: 0.4773	Test acc: 81.2805
4 completed epochs, 62700 batches	Train loss: 0.5433	Train acc: 77.7812	Test loss: 0.4808	Test acc: 81.0464
4 completed epochs, 62800 batches	Train loss: 0.5318	Train acc: 79.0625	Test loss: 0.4973	Test acc: 80.3441
4 completed epochs, 62900 batches	Train loss: 0.5466	Train acc: 78.3438	Test loss: 0.4824	Test acc: 80.9752
4 completed epochs, 63000 batches	Train loss: 0.5449	Train acc: 78.0312	Test loss: 0.4935	Test acc: 80.7614
4 completed epochs, 63100 batches	Train loss: 0.5298	Train acc: 78.3750	Test loss: 0.4835	Test acc: 81.0362
4 completed epochs, 63200 batches	Train loss: 0.5342	Train acc: 78.5312	Test loss: 0.4827	Test acc: 80.9955
4 completed epochs, 63300 batches	Train loss: 0.5320	Train acc: 79.0312	Test loss: 0.4818	Test acc: 81.0770
4 completed epochs, 63400 batches	Train loss: 0.5473	Train acc: 77.8125	Test loss: 0.4774	Test acc: 81.1177
4 completed epochs, 63500 batches	Train loss: 0.5329	Train acc: 77.8438	Test loss: 0.4812	Test acc: 81.0362
4 completed epochs, 63600 batches	Train loss: 0.5361	Train acc: 78.9375	Test loss: 0.4742	Test acc: 81.3314
4 completed epochs, 63700 batches	Train loss: 0.5535	Train acc: 77.8750	Test loss: 0.4817	Test acc: 81.1380
4 completed epochs, 63800 batches	Train loss: 0.5492	Train acc: 77.6875	Test loss: 0.4889	Test acc: 80.9344
4 completed epochs, 63900 batches	Train loss: 0.5378	Train acc: 78.7188	Test loss: 0.4860	Test acc: 80.9853
4 completed epochs, 64000 batches	Train loss: 0.5318	Train acc: 78.8125	Test loss: 0.4753	Test acc: 81.4230
4 completed epochs, 64100 batches	Train loss: 0.5461	Train acc: 77.8438	Test loss: 0.4781	Test acc: 81.3009
4 completed epochs, 64200 batches	Train loss: 0.5589	Train acc: 77.4375	Test loss: 0.4829	Test acc: 81.1787
4 completed epochs, 64300 batches	Train loss: 0.5303	Train acc: 78.7188	Test loss: 0.4862	Test acc: 80.5884
4 completed epochs, 64400 batches	Train loss: 0.5641	Train acc: 76.9688	Test loss: 0.4853	Test acc: 80.6698
4 completed epochs, 64500 batches	Train loss: 0.5549	Train acc: 77.7500	Test loss: 0.4877	Test acc: 80.9446
4 completed epochs, 64600 batches	Train loss: 0.5415	Train acc: 78.1875	Test loss: 0.4776	Test acc: 81.2296
4 completed epochs, 64700 batches	Train loss: 0.5226	Train acc: 78.8750	Test loss: 0.4810	Test acc: 81.0261
4 completed epochs, 64800 batches	Train loss: 0.5204	Train acc: 79.4062	Test loss: 0.4814	Test acc: 80.7919
4 completed epochs, 64900 batches	Train loss: 0.5480	Train acc: 77.9062	Test loss: 0.4778	Test acc: 80.9955
4 completed epochs, 65000 batches	Train loss: 0.5380	Train acc: 77.6562	Test loss: 0.4825	Test acc: 80.8225
4 completed epochs, 65100 batches	Train loss: 0.5231	Train acc: 78.8750	Test loss: 0.4910	Test acc: 80.8632
4 completed epochs, 65200 batches	Train loss: 0.5365	Train acc: 78.7812	Test loss: 0.4719	Test acc: 81.3416
4 completed epochs, 65300 batches	Train loss: 0.5329	Train acc: 78.0312	Test loss: 0.4834	Test acc: 81.1380
4 completed epochs, 65400 batches	Train loss: 0.5409	Train acc: 78.2500	Test loss: 0.4783	Test acc: 81.1889
4 completed epochs, 65500 batches	Train loss: 0.5151	Train acc: 79.8438	Test loss: 0.4741	Test acc: 81.3721
4 completed epochs, 65600 batches	Train loss: 0.5273	Train acc: 78.8125	Test loss: 0.4817	Test acc: 81.0770
4 completed epochs, 65700 batches	Train loss: 0.5194	Train acc: 79.8438	Test loss: 0.4874	Test acc: 80.9141
4 completed epochs, 65800 batches	Train loss: 0.5171	Train acc: 79.8750	Test loss: 0.4990	Test acc: 80.4458
4 completed epochs, 65900 batches	Train loss: 0.5478	Train acc: 77.8125	Test loss: 0.4769	Test acc: 81.2602
4 completed epochs, 66000 batches	Train loss: 0.5420	Train acc: 78.3750	Test loss: 0.4823	Test acc: 80.9446
4 completed epochs, 66100 batches	Train loss: 0.5562	Train acc: 77.4062	Test loss: 0.4730	Test acc: 81.3314
4 completed epochs, 66200 batches	Train loss: 0.5656	Train acc: 76.8438	Test loss: 0.4840	Test acc: 80.8937
4 completed epochs, 66300 batches	Train loss: 0.5647	Train acc: 77.0000	Test loss: 0.4824	Test acc: 81.1380
4 completed epochs, 66400 batches	Train loss: 0.5316	Train acc: 78.1562	Test loss: 0.4765	Test acc: 80.9853
4 completed epochs, 66500 batches	Train loss: 0.5430	Train acc: 78.0312	Test loss: 0.4809	Test acc: 81.1686
